,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
353,0.17520876601338387,0.011043787002563477,0.1641649752855301,3500,54
354,0.1506209932267666,0.010408568195998669,0.14021242782473564,3498,49
355,0.11847524717450142,0.006363272521412,0.11211197450757027,3490,44
356,0.11060243099927902,0.008128019864670932,0.1024744100868702,3591,49
357,0.11331183277070522,0.006637183047132567,0.10667464882135391,3504,40
358,0.1481582708656788,0.008508932136464864,0.13964933902025223,3363,37
359,0.14309692941606045,0.0036996760172769427,0.1393972560763359,3266,22
360,0.10827050358057022,0.009758810803759843,0.09851169213652611,3488,47
361,0.12467559613287449,0.00641559693031013,0.11825999990105629,3444,30
362,0.1270794626325369,0.008368377952137962,0.11871108412742615,3376,28
363,0.11822771281003952,0.010814581823069602,0.10741312801837921,3358,49
364,0.08368618413805962,0.006035373022314161,0.07765081152319908,3530,27
365,0.10012366622686386,0.014643280774180312,0.08548038452863693,3511,45
366,0.09874329343438148,0.006399198580766097,0.09234409406781197,3518,25
367,0.12404266186058521,0.013082444238534663,0.1109602190554142,3402,56
368,0.13454067707061768,0.007708651479333639,0.1268320269882679,3370,39
369,0.13691291958093643,0.0058996462321374565,0.13101327419281006,3379,36
370,0.07849719002842903,0.005889929903787561,0.07260726019740105,3302,29
371,0.08247851207852364,0.005205830937484279,0.0772726833820343,3431,33
372,0.10067817941308022,0.009172825841233134,0.09150535240769386,3466,48
373,0.11108779720962048,0.014023024792550132,0.09706477075815201,3369,40
374,0.07048760447651148,0.00448050875638728,0.0660070963203907,3530,32
375,0.1217497456818819,0.009561433456838131,0.11218831315636635,3235,44
376,0.07780804019421339,0.007931161730084568,0.06987687945365906,3392,31
377,0.11895595490932465,0.00886108266422525,0.11009487509727478,3525,39
378,0.11131699569523335,0.009504367975750938,0.10181262716650963,3338,42
379,0.1051849965006113,0.009118375019170344,0.09606662020087242,3509,45
380,0.1325980443507433,0.01131845690542832,0.12127958610653877,3576,50
381,0.15799596160650253,0.01517636131029576,0.1428195983171463,3542,59
382,0.1087335105985403,0.017367563559673727,0.09136594831943512,3385,52
383,0.11005578748881817,0.016794760507764295,0.09326102584600449,3367,58
384,0.15119663253426552,0.020745381247252226,0.130451250821352,3478,65
385,0.13952789455652237,0.01640225388109684,0.12312563881278038,3521,64
386,0.11677192896604538,0.00846246222499758,0.10830946639180183,3415,45
387,0.12241309694945812,0.011627474596025422,0.11078562214970589,3467,47
388,0.09103862196207047,0.012348816671874374,0.078689806163311,3295,48
389,0.12025586701929569,0.01353838643990457,0.10671748220920563,3520,55
390,0.14691676571965218,0.010201677359873429,0.1367150880396366,3454,37
391,0.11900638602674007,0.006493942128145136,0.11251244321465492,3404,37
392,0.10108603537082672,0.013962223019916564,0.0871238112449646,3376,65
393,0.09447923209518194,0.00961571911466308,0.08486351370811462,3515,42
394,0.10422021709382534,0.00915631977841258,0.09506389871239662,3504,45
395,0.08294008672237396,0.00881733512505889,0.07412275299429893,3405,43
396,0.08320293668657541,0.009635927621275187,0.07356701046228409,3427,51
397,0.11040155962109566,0.008736490359297022,0.10166506841778755,3610,46
398,0.08362683560699224,0.008283550123451278,0.0753432847559452,3409,38
399,0.09074366465210915,0.00432369938789634,0.0864199660718441,3480,29
400,0.09560426976531744,0.0070742754487582715,0.08852999284863472,3384,38
401,0.09224164672195911,0.005282104262732901,0.08695954084396362,3416,26
402,0.097812095656991,0.003840610821498558,0.09397148713469505,3514,23
403,0.10333204548805952,0.00815095349389594,0.09518109261989594,3529,38
404,0.08456022012978792,0.011578150209970772,0.0729820691049099,3350,44
405,0.07427935395389795,0.007032821187749505,0.06724653393030167,3437,34
406,0.08281177654862404,0.004583602581988089,0.0782281719148159,3312,35
